"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.036796,-0.004607,0.0037707,0.026051,-0.00014893,-0.00019008,0.00036405,0.00044071,-0.00041956,0.049965,-0.015064,-0.015165,0.0016326,0.0020906,-0.0019166,0,0,0,0.026081,0.00033697,-0.00070546,0.013393,0.0085708,0.026287,1.0179e-06,0.75,0.8,0.25
0.039351,-0.0048499,0.0039946,0.026056,0.00015211,0.00014703,0.00022482,-4.9987e-05,-0.00029559,0.051557,-0.015302,-0.015315,0.0011229,-0.00029267,-0.0014894,0,0,0,0.02607,0.00046185,-0.00017705,0.013124,0.008785,0.025937,9.1612e-07,0.8,0.8,0.25
0.041955,-0.0050515,0.0041763,0.0264,0.00020898,0.0002312,0.00018904,-0.00042155,-0.00025415,0.052537,-0.015561,-0.015503,0.00098303,-0.002192,-0.0013216,0,0,0,0.026408,0.00065948,-0.00022744,0.013318,0.0089468,0.026206,9.2227e-07,0.85,0.8,0.25
0.044605,-0.0051876,0.0042959,0.026758,0.00010385,0.00014548,0.00017321,-0.00059616,-0.00022017,0.053366,-0.015934,-0.015826,0.00090067,-0.0031001,-0.0011449,0,0,0,0.026763,0.00073032,-0.0004864,0.013625,0.0090024,0.026662,9.6906e-07,0.9,0.8,0.25
0.047292,-0.0052616,0.0043593,0.026983,-1.4211e-05,3.843e-05,8.6232e-05,-0.00064564,-0.00011379,0.053951,-0.016241,-0.016104,0.00044841,-0.0033573,-0.00059169,0,0,0,0.026985,0.00066956,-0.00064786,0.013817,0.0090024,0.026999,1.0054e-06,0.95,0.8,0.25
0.048643,-0.0052846,0.0043787,0.027061,-5.998e-05,-3.867e-06,1.7297e-05,-0.00065338,-3.6408e-05,0.05416,-0.016354,-0.016208,8.9945e-05,-0.0033976,-0.00018932,0,0,0,0.027062,0.00063411,-0.00069913,0.01388,0.0089989,0.027119,1.0187e-06,1,0.8,0.25
0.00097951,-0.00060716,0.0003775,0.026,0.0092586,0.0096601,-0.00449,-6.1032e-05,0.0028504,0.040649,-0.0028789,-0.0018348,-0.023348,-0.00031737,0.014822,0,0,0,0.027599,0.0095472,0.0077724,0.0099133,0.014973,0.019006,3.4717e-07,0,0.85,0.25
0.0020324,-0.0011986,0.00074587,0.02607,0.0075236,0.0082667,-0.0041893,-0.00011936,0.002749,0.042666,-0.005555,-0.0036229,-0.021784,-0.00062067,0.014295,0,0,0,0.027419,0.008086,0.0063558,0.010532,0.013954,0.02026,4.2729e-07,0.05,0.85,0.25
0.0042666,-0.0023199,0.001454,0.026557,0.0046479,0.0058638,-0.0034296,-0.00023175,0.0024634,0.046807,-0.010157,-0.0069953,-0.017834,-0.0012051,0.01281,0,0,0,0.02742,0.0056309,0.0040185,0.011701,0.012356,0.022647,5.9518e-07,0.1,0.85,0.25
0.0067131,-0.0032779,0.0020877,0.027165,0.00283,0.0040945,-0.0025157,-0.00033548,0.0020504,0.050174,-0.013095,-0.0098077,-0.013082,-0.0017445,0.010662,0,0,0,0.027639,0.0039476,0.0025025,0.012568,0.011363,0.024452,7.4493e-07,0.15,0.85,0.25
0.0092841,-0.0040281,0.0026199,0.027342,0.0017607,0.0027896,-0.0017074,-0.00042763,0.0015939,0.051954,-0.014558,-0.011883,-0.0088783,-0.0022237,0.008288,0,0,0,0.027581,0.0028012,0.0015105,0.013035,0.010631,0.025452,8.4e-07,0.2,0.85,0.25
0.011909,-0.0045782,0.003039,0.027203,0.0011516,0.0018807,-0.001103,-0.00050131,0.001166,0.052586,-0.015147,-0.013251,-0.0057358,-0.0026068,0.0060634,0,0,0,0.027316,0.0020621,0.00085705,0.013229,0.010078,0.025878,8.8377e-07,0.25,0.85,0.25
0.014543,-0.0049526,0.0033447,0.026894,0.00082728,0.0012922,-0.00066793,-0.00054296,0.00079788,0.052517,-0.015257,-0.014049,-0.0034732,-0.0028234,0.004149,0,0,0,0.026945,0.0016147,0.00045431,0.013245,0.0096713,0.02593,8.8983e-07,0.3,0.85,0.25
0.01716,-0.0051726,0.0035423,0.026503,0.00066776,0.0009359,-0.00033283,-0.00052265,0.00048546,0.052044,-0.015128,-0.014431,-0.0017307,-0.0027178,0.0025244,0,0,0,0.026523,0.0013252,0.00025807,0.013133,0.0093688,0.025749,8.7222e-07,0.35,0.85,0.25
0.019747,-0.0052552,0.0036391,0.026065,0.0005532,0.00070742,-5.69e-05,-0.00039161,0.00022053,0.051374,-0.014957,-0.014556,-0.00029588,-0.0020364,0.0011467,0,0,0,0.026073,0.0010238,0.00022882,0.012922,0.0091085,0.025457,8.4469e-07,0.4,0.85,0.25
0.022298,-0.0052233,0.0036482,0.025582,0.00036981,0.00049314,0.00014497,-0.00011375,1.8317e-05,0.050646,-0.014905,-0.014585,0.00075385,-0.0005915,9.5246e-05,0,0,0,0.025588,0.00069152,0.00016507,0.012712,0.0088149,0.025165,8.1737e-07,0.45,0.85,0.25
0.024812,-0.0051155,0.0035968,0.025182,7.0024e-05,0.0002324,0.00021142,0.00028648,-8.7332e-05,0.04986,-0.015001,-0.014587,0.0011444,0.0014607,-0.00047456,0,0,0,0.025192,0.00052821,-0.00023588,0.012714,0.0084947,0.025058,8.1541e-07,0.5,0.85,0.25
0.027288,-0.0049928,0.00353,0.024952,-0.0002221,2.9241e-06,0.00017826,0.00067867,-0.00011638,0.049073,-0.015113,-0.014541,0.0010194,0.0034578,-0.00064293,0,0,0,0.024963,0.00059329,-0.0008234,0.012893,0.0082442,0.025113,8.3405e-07,0.55,0.85,0.25
0.029727,-0.0049285,0.0034993,0.024794,-0.00035519,-0.00010829,0.0001597,0.00090372,-0.00012477,0.04859,-0.015146,-0.014506,0.00086745,0.0046303,-0.00065974,0,0,0,0.0248,0.00070019,-0.0011696,0.012985,0.0081103,0.02509,8.3402e-07,0.6,0.85,0.25
0.032151,-0.0049731,0.0035379,0.024789,-0.00038423,-0.00015905,0.0001606,0.00091098,-0.00012251,0.048626,-0.015169,-0.014583,0.00075595,0.0046655,-0.00060078,0,0,0,0.024796,0.00066475,-0.0012141,0.013005,0.0080821,0.025126,8.3802e-07,0.65,0.85,0.25
0.034593,-0.0051314,0.0036501,0.024929,-0.00031195,-0.00015389,0.00010855,0.00069844,-9.2292e-05,0.049171,-0.015182,-0.01478,0.00044003,0.0035561,-0.00042341,0,0,0,0.024939,0.00048165,-0.00095768,0.012948,0.0081542,0.025213,8.4472e-07,0.7,0.85,0.25
0.037076,-0.0053632,0.003812,0.025118,-9.0974e-05,-4.8415e-05,4.395e-06,0.00031371,-4.1024e-05,0.049996,-0.015115,-0.01501,-3.2917e-05,0.0016002,-0.00018671,0,0,0,0.025126,0.00031161,-0.00045871,0.012792,0.0083262,0.025212,8.3082e-07,0.75,0.85,0.25
0.039597,-0.0056073,0.0039819,0.025444,0.00011853,4.9175e-05,-4.0722e-05,-8.7488e-05,-2.0729e-05,0.050787,-0.015059,-0.015239,-0.00021175,-0.00045494,-0.00010779,0,0,0,0.025447,0.00033324,-0.00016902,0.012808,0.0085372,0.02537,8.3773e-07,0.8,0.85,0.25
0.042154,-0.0058164,0.0041252,0.025809,0.00018251,3.841e-05,-2.0337e-06,-0.0003783,-4.224e-05,0.051486,-0.015143,-0.015518,-1.0575e-05,-0.0019672,-0.00021965,0,0,0,0.025811,0.00050274,-0.00028398,0.013048,0.0086767,0.025713,8.7063e-07,0.85,0.85,0.25
0.044746,-0.0059669,0.0042264,0.026078,0.00013211,-4.646e-05,3.8141e-05,-0.00053627,-5.8325e-05,0.052104,-0.015355,-0.015819,0.00019833,-0.0027886,-0.00030329,0,0,0,0.026079,0.00059575,-0.00051151,0.013295,0.0087212,0.026055,9.0396e-07,0.9,0.85,0.25
0.047365,-0.0060541,0.0042844,0.026249,5.448e-05,-0.00013027,1.0524e-05,-0.00059897,-2.4688e-05,0.052544,-0.015562,-0.016043,5.4724e-05,-0.0031146,-0.00012838,0,0,0,0.02625,0.00057831,-0.0006549,0.013452,0.0087244,0.02631,9.2978e-07,0.95,0.85,0.25
0.04868,-0.0060823,0.0043031,0.026309,2.1133e-05,-0.00016306,-2.8936e-05,-0.00061374,1.0008e-05,0.052703,-0.015645,-0.016124,-0.00015047,-0.0031915,5.204e-05,0,0,0,0.02631,0.00055994,-0.00070245,0.013506,0.0087224,0.026404,9.3953e-07,1,0.85,0.25
0.0010245,-0.00077274,0.00037412,0.026892,0.0087315,0.0097817,-0.0053673,-4.6397e-05,0.00282,0.042677,-0.0045414,-0.001811,-0.02791,-0.00024127,0.014664,0,0,0,0.028837,0.0096497,0.0069187,0.010959,0.015135,0.0207,4.3603e-07,0,0.9,0.25
0.0021338,-0.001514,0.00073914,0.026793,0.0065395,0.0082124,-0.0047206,-9.4529e-05,0.0027134,0.044735,-0.0079242,-0.0035747,-0.024547,-0.00049155,0.014109,0,0,0,0.028315,0.0080144,0.0052152,0.01155,0.013848,0.021849,5.1668e-07,0.05,0.9,0.25
0.0044735,-0.0028821,0.0014405,0.026944,0.0033696,0.0056443,-0.0033948,-0.00019101,0.0024154,0.048479,-0.012813,-0.0068995,-0.017653,-0.00099326,0.01256,0,0,0,0.027768,0.0054055,0.0027844,0.012492,0.011986,0.023795,6.6879e-07,0.1,0.9,0.25
0.0069817,-0.0039781,0.002067,0.02711,0.0018833,0.0038617,-0.0021839,-0.00028242,0.0019855,0.050773,-0.014816,-0.0096725,-0.011357,-0.0014686,0.010325,0,0,0,0.027511,0.0037084,0.0016353,0.012938,0.010952,0.024912,7.7559e-07,0.15,0.9,0.25
0.0095508,-0.0047832,0.0025919,0.026838,0.0011049,0.0025198,-0.0013089,-0.00035955,0.0015061,0.051501,-0.015405,-0.011726,-0.0068065,-0.0018697,0.0078318,0,0,0,0.027021,0.0024981,0.00094351,0.013039,0.010154,0.025339,8.2489e-07,0.2,0.9,0.25
0.012132,-0.0053481,0.0030037,0.026455,0.00069899,0.0015976,-0.00074598,-0.00041496,0.0010497,0.051533,-0.015434,-0.013097,-0.0038791,-0.0021578,0.0054586,0,0,0,0.026534,0.0017162,0.00050207,0.013016,0.009584,0.025447,8.4037e-07,0.25,0.9,0.25
0.014704,-0.0057191,0.0033039,0.026084,0.00050148,0.0010143,-0.0003708,-0.00043751,0.00065242,0.051258,-0.015256,-0.013922,-0.0019281,-0.002275,0.0033926,0,0,0,0.026113,0.001252,0.00023416,0.01294,0.0091998,0.025386,8.3636e-07,0.3,0.9,0.25
0.017258,-0.0059287,0.0035006,0.025752,0.00041024,0.00067343,-8.8755e-05,-0.0004068,0.00032037,0.050854,-0.015035,-0.014351,-0.00046153,-0.0021154,0.0016659,0,0,0,0.025761,0.00096566,0.00010879,0.012826,0.0089453,0.025236,8.2266e-07,0.35,0.9,0.25
0.019789,-0.0060023,0.0036065,0.025467,0.00034174,0.00048351,0.00014396,-0.00029484,5.1783e-05,0.050439,-0.014887,-0.014518,0.00074861,-0.0015332,0.00026927,0,0,0,0.025471,0.00071495,0.00010602,0.012683,0.0087641,0.025068,8.0745e-07,0.4,0.9,0.25
0.022302,-0.0059683,0.0036392,0.025227,0.00023004,0.00036467,0.00032065,-8.3075e-05,-0.00014504,0.050098,-0.014895,-0.014545,0.0016674,-0.00043199,-0.00075422,0,0,0,0.025234,0.0004968,9.099e-05,0.012572,0.0086074,0.024944,7.9632e-07,0.45,0.9,0.25
0.024799,-0.0058682,0.0036243,0.025034,4.4227e-05,0.00026712,0.00040215,0.00020885,-0.00025228,0.049881,-0.015092,-0.014513,0.0020912,0.001086,-0.0013118,0,0,0,0.025044,0.00044718,-0.00014593,0.012595,0.0084484,0.024901,7.909e-07,0.5,0.9,0.25
0.02729,-0.0057598,0.0035963,0.024896,-0.00017906,0.00017749,0.0003614,0.00050099,-0.00025912,0.049793,-0.015402,-0.014475,0.0018793,0.0026051,-0.0013474,0,0,0,0.024905,0.00054337,-0.00055393,0.01273,0.0082982,0.024932,7.8992e-07,0.55,0.9,0.25
0.029779,-0.0057063,0.0035901,0.024832,-0.00033706,0.00010642,0.00022188,0.00068378,-0.00018089,0.049802,-0.015637,-0.014484,0.0011538,0.0035556,-0.00094065,0,0,0,0.024836,0.00061851,-0.00085368,0.012845,0.0082004,0.024989,7.9164e-07,0.6,0.9,0.25
0.03227,-0.0057516,0.0036289,0.024849,-0.00035165,6.7126e-05,4.1338e-05,0.00068847,-6.0399e-05,0.04987,-0.015653,-0.014564,0.00021495,0.00358,-0.00031408,0,0,0,0.024851,0.0005915,-0.00087773,0.012864,0.0081883,0.025029,7.9554e-07,0.65,0.9,0.25
0.034766,-0.0059004,0.0037171,0.024942,-0.00022603,5.1983e-05,-0.00011841,0.00051439,5.0953e-05,0.049988,-0.015448,-0.014725,-0.00061574,0.0026748,0.00026495,0,0,0,0.024944,0.00045583,-0.00063199,0.012788,0.0082559,0.025053,8.0165e-07,0.7,0.9,0.25
0.037269,-0.0061191,0.00384,0.025086,-4.3369e-05,3.3035e-05,-0.00020275,0.00022855,0.0001141,0.050178,-0.015158,-0.014959,-0.0010543,0.0011884,0.0005933,0,0,0,0.025089,0.00028047,-0.00029386,0.012691,0.0083585,0.025103,8.1044e-07,0.75,0.9,0.25
0.039783,-0.0063558,0.0039722,0.025249,9.1263e-05,-1.6013e-05,-0.00019396,-6.2448e-05,0.00012028,0.050454,-0.014957,-0.015236,-0.0010086,-0.00032473,0.00062548,0,0,0,0.025252,0.00023213,-0.00015967,0.012706,0.0084415,0.025219,8.23e-07,0.8,0.9,0.25
0.042314,-0.0065659,0.0040898,0.025406,0.00013684,-0.00010235,-0.00012791,-0.00028181,8.9252e-05,0.05079,-0.014908,-0.01553,-0.00066513,-0.0014654,0.00046411,0,0,0,0.025407,0.00033079,-0.000298,0.012853,0.00848,0.025398,8.3959e-07,0.85,0.9,0.25
0.044862,-0.0067231,0.0041782,0.025535,0.0001137,-0.00020529,-5.832e-05,-0.00041205,4.9633e-05,0.051126,-0.014971,-0.0158,-0.00030327,-0.0021426,0.00025809,0,0,0,0.025536,0.00040704,-0.00049936,0.013018,0.0084813,0.025595,8.5784e-07,0.9,0.9,0.25
0.047427,-0.0068178,0.0042318,0.025623,6.9197e-05,-0.00028694,-4.6323e-05,-0.00047263,3.6787e-05,0.051376,-0.015063,-0.015989,-0.00024088,-0.0024577,0.00019129,0,0,0,0.025623,0.00040935,-0.00062751,0.013125,0.0084684,0.025748,8.7253e-07,0.95,0.9,0.25
0.048712,-0.0068492,0.0042496,0.025654,4.8785e-05,-0.00031747,-6.3949e-05,-0.00048927,4.2395e-05,0.051469,-0.015104,-0.016057,-0.00033253,-0.0025442,0.00022045,0,0,0,0.025655,0.00040181,-0.00067095,0.013163,0.0084618,0.025806,8.7819e-07,1,0.9,0.25
0.0012166,-0.0010613,0.00037643,0.030454,0.0086828,0.010838,-0.0064517,-2.5999e-05,0.0028402,0.049196,-0.00741,-0.0018058,-0.033549,-0.0001352,0.014769,0,0,0,0.032796,0.010689,0.0064903,0.013153,0.016658,0.024494,7.3548e-07,0,0.95,0.25
0.0024598,-0.0019911,0.00074318,0.029103,0.0056172,0.0086346,-0.0050366,-5.8446e-05,0.0027328,0.049654,-0.011408,-0.0035626,-0.02619,-0.00030392,0.014211,0,0,0,0.030725,0.0084181,0.004211,0.013257,0.014451,0.024699,7.2902e-07,0.05,0.95,0.25
0.0049654,-0.0036012,0.0014471,0.027261,0.0019092,0.0053148,-0.0027646,-0.0001278,0.0024276,0.050188,-0.015727,-0.0068726,-0.014376,-0.00066455,0.012623,0,0,0,0.027914,0.0050634,0.0015078,0.013203,0.011495,0.02484,7.3402e-07,0.1,0.95,0.25
0.0074786,-0.0047595,0.0020747,0.026322,0.00091535,0.0033553,-0.0014523,-0.00019577,0.0019796,0.050081,-0.015975,-0.0096315,-0.0075521,-0.001018,0.010294,0,0,0,0.026615,0.0031898,0.0007872,0.012914,0.010197,0.024724,7.5133e-07,0.15,0.95,0.25
0.0099735,-0.0055686,0.0025988,0.025608,0.00042288,0.0019715,-0.00075306,-0.00024955,0.0014722,0.04978,-0.015702,-0.011676,-0.0039159,-0.0012977,0.0076554,0,0,0,0.025741,0.0019159,0.00034558,0.012698,0.0093343,0.024653,7.6021e-07,0.2,0.95,0.25
0.012457,-0.0061216,0.003008,0.025182,0.00022345,0.0010991,-0.00036812,-0.00028456,0.00098124,0.04957,-0.015322,-0.013045,-0.0019142,-0.0014797,0.0051024,0,0,0,0.025237,0.0011531,0.00011465,0.012561,0.0088348,0.024621,7.6361e-07,0.25,0.95,0.25
0.01493,-0.0064782,0.003304,0.024923,0.00014806,0.00058306,-0.00012995,-0.00029437,0.00054933,0.049407,-0.015007,-0.013876,-0.00067575,-0.0015307,0.0028565,0,0,0,0.024941,0.00073017,-1.745e-05,0.012479,0.0085513,0.024594,7.6305e-07,0.3,0.95,0.25
0.017397,-0.0066761,0.0034971,0.024789,0.00013003,0.00031693,4.7765e-05,-0.0002672,0.00019136,0.04931,-0.014804,-0.014318,0.00024838,-0.0013894,0.00099506,0,0,0,0.024794,0.00050799,-6.5996e-05,0.01243,0.008412,0.024579,7.6207e-07,0.35,0.95,0.25
0.019861,-0.0067439,0.0036028,0.024768,0.00012298,0.00021937,0.0001975,-0.00018817,-8.6573e-05,0.04933,-0.014746,-0.014496,0.001027,-0.00097849,-0.00045018,0,0,0,0.024772,0.00036625,-2.8093e-05,0.0124,0.00837,0.024606,7.6484e-07,0.4,0.95,0.25
0.02233,-0.0067128,0.0036416,0.024848,9.0239e-05,0.00022298,0.00031178,-4.958e-05,-0.00027385,0.049508,-0.014862,-0.014517,0.0016212,-0.00025782,-0.001424,0,0,0,0.024857,0.00029413,1.0638e-05,0.012423,0.0083871,0.024706,7.7429e-07,0.45,0.95,0.25
0.024812,-0.0066247,0.0036393,0.025001,1.1683e-05,0.00026897,0.0003591,0.00013227,-0.00035559,0.049834,-0.015139,-0.01447,0.0018673,0.00068778,-0.0018491,0,0,0,0.025012,0.0003544,-8.4936e-05,0.012549,0.0084272,0.024882,7.9012e-07,0.5,0.95,0.25
0.027314,-0.0065331,0.0036256,0.025174,-9.5244e-05,0.00031168,0.00031173,0.00030945,-0.00032701,0.050218,-0.015482,-0.014424,0.001621,0.0016091,-0.0017004,0,0,0,0.025183,0.000492,-0.00028467,0.012734,0.0084635,0.02509,8.0822e-07,0.55,0.95,0.25
0.029834,-0.0064922,0.0036283,0.025308,-0.00017484,0.0003252,0.0001762,0.00042073,-0.0002085,0.050526,-0.01573,-0.01443,0.00091626,0.0021878,-0.0010842,0,0,0,0.025312,0.00058146,-0.00043537,0.012874,0.0084862,0.025257,8.2263e-07,0.6,0.95,0.25
0.032366,-0.0065384,0.0036665,0.025363,-0.00017848,0.00029871,1.9491e-06,0.00042403,-4.6162e-05,0.050654,-0.015754,-0.014513,1.0135e-05,0.002205,-0.00024004,0,0,0,0.025364,0.00056348,-0.00044463,0.012904,0.0084944,0.025322,8.2911e-07,0.65,0.95,0.25
0.034899,-0.0066762,0.0037442,0.025332,-0.00010749,0.00022574,-0.00014334,0.00031907,0.00010413,0.050594,-0.01555,-0.014683,-0.00074536,0.0016592,0.00054146,0,0,0,0.025334,0.0004319,-0.00031575,0.012825,0.0084835,0.025287,8.2754e-07,0.7,0.95,0.25
0.037426,-0.006879,0.0038513,0.025245,-1.242e-05,0.00010405,-0.00021231,0.00014689,0.00019975,0.050435,-0.015234,-0.014932,-0.001104,0.00076384,0.0010387,0,0,0,0.025249,0.00024457,-0.00015685,0.012703,0.0084456,0.025209,8.2181e-07,0.75,0.95,0.25
0.039943,-0.0071031,0.0039691,0.025146,5.0357e-05,-5.4971e-05,-0.0002019,-3.3011e-05,0.00022663,0.050296,-0.014954,-0.015228,-0.0010499,-0.00017166,0.0011785,0,0,0,0.025151,0.00013757,-0.0001464,0.012649,0.0083806,0.025157,8.1725e-07,0.8,0.95,0.25
0.042455,-0.0073073,0.0040783,0.025073,6.2187e-05,-0.0002246,-0.00014479,-0.00017468,0.00019824,0.050243,-0.014784,-0.01553,-0.00075291,-0.00090834,0.0010308,0,0,0,0.025076,0.00015236,-0.00031773,0.012697,0.0083034,0.025162,8.1718e-07,0.85,0.95,0.25
0.044967,-0.007464,0.0041641,0.025036,3.9435e-05,-0.00037305,-8.0656e-05,-0.00026343,0.00013955,0.050271,-0.014719,-0.015791,-0.00041941,-0.0013698,0.00072568,0,0,0,0.025037,0.00018126,-0.00051632,0.012777,0.008234,0.025212,8.2116e-07,0.9,0.95,0.25
0.047482,-0.0075604,0.0042181,0.025025,1.0115e-05,-0.00047346,-6.3564e-05,-0.00030759,8.8312e-05,0.050327,-0.01471,-0.015968,-0.00033053,-0.0015995,0.00045922,0,0,0,0.025025,0.00017675,-0.00064078,0.012833,0.0081871,0.025268,8.2597e-07,0.95,0.95,0.25
0.048741,-0.0075927,0.0042364,0.025023,-2.5402e-06,-0.00050881,-7.5853e-05,-0.00032038,7.0819e-05,0.050354,-0.014714,-0.01603,-0.00039444,-0.001666,0.00036826,0,0,0,0.025024,0.00017089,-0.00068281,0.012853,0.0081707,0.025291,8.2809e-07,1,0.95,0.25
0.0013766,-0.001252,0.00037932,0.033391,0.0090405,0.011825,-0.0071145,-1.6088e-05,0.0028669,0.054263,-0.0090487,-0.0018091,-0.036996,-8.3659e-05,0.014908,0,0,0,0.035961,0.011669,0.0066264,0.014668,0.018086,0.027185,9.7522e-07,0,1,0.25
0.0027132,-0.002285,0.00074852,0.030899,0.0053601,0.0090935,-0.0051782,-4.0487e-05,0.0027611,0.053126,-0.013275,-0.0035686,-0.026927,-0.00021053,0.014358,0,0,0,0.032569,0.0088677,0.0039161,0.014327,0.015118,0.026544,8.8395e-07,0.05,1,0.25
0.0053126,-0.0040052,0.0014568,0.027303,0.0011872,0.0051056,-0.002313,-9.5252e-05,0.0024543,0.050831,-0.017071,-0.0068831,-0.012028,-0.00049531,0.012762,0,0,0,0.027851,0.0048438,0.00090108,0.013475,0.011199,0.025233,7.5786e-07,0.1,1,0.25
0.0077962,-0.0051656,0.0020875,0.025584,0.00040671,0.0029752,-0.0010152,-0.00014997,0.0019961,0.04914,-0.016322,-0.0096443,-0.0052791,-0.00077985,0.01038,0,0,0,0.025827,0.0027994,0.00033982,0.012744,0.0096554,0.024361,7.1681e-07,0.15,1,0.25
0.010227,-0.0059637,0.0026135,0.024724,4.5883e-05,0.0015871,-0.00046934,-0.00019115,0.0014718,0.048469,-0.015695,-0.011688,-0.0024406,-0.00099401,0.0076534,0,0,0,0.024839,0.0015144,3.7437e-06,0.012418,0.0087858,0.024121,7.1208e-07,0.2,1,0.25
0.012643,-0.0065052,0.0030226,0.024368,-4.5391e-05,0.00076958,-0.00019735,-0.00021631,0.00095986,0.048302,-0.015173,-0.013054,-0.0010262,-0.0011248,0.0049913,0,0,0,0.024416,0.00079387,-0.00011744,0.012267,0.0083641,0.024093,7.1585e-07,0.25,1,0.25
0.015057,-0.0068531,0.0033168,0.024226,-5.6063e-05,0.00030949,-3.7826e-05,-0.00022154,0.00050636,0.048299,-0.014833,-0.013883,-0.00019669,-0.001152,0.0026331,0,0,0,0.024241,0.00041591,-0.00017771,0.012209,0.0081597,0.024128,7.2084e-07,0.3,1,0.25
0.017473,-0.0070458,0.0035068,0.02423,-3.1293e-05,9.9254e-05,8.1761e-05,-0.00019896,0.00013012,0.048418,-0.01466,-0.01432,0.00042515,-0.0010346,0.00067664,0,0,0,0.024234,0.00024634,-0.00018234,0.012208,0.0080992,0.024205,7.2816e-07,0.35,1,0.25
0.019899,-0.0071124,0.0036093,0.024369,2.3097e-07,6.3794e-05,0.00018494,-0.00013885,-0.0001586,0.048699,-0.014659,-0.014494,0.00096169,-0.00072201,-0.00082472,0,0,0,0.024373,0.00017581,-0.00011624,0.012245,0.0081443,0.024345,7.4106e-07,0.4,1,0.25
0.022343,-0.0070845,0.0036458,0.024633,1.5254e-05,0.00014025,0.00026394,-3.7555e-05,-0.0003461,0.049172,-0.014833,-0.014508,0.0013725,-0.00019528,-0.0017997,0,0,0,0.024642,0.00018646,-3.9936e-05,0.012341,0.0082627,0.024569,7.6174e-07,0.45,1,0.25
0.024816,-0.0070034,0.0036427,0.024976,-6.7585e-07,0.00026659,0.00029257,9.2009e-05,-0.00041749,0.049793,-0.015147,-0.014452,0.0015214,0.00047845,-0.002171,0,0,0,0.024988,0.00031042,-5.5805e-05,0.012522,0.0084141,0.024863,7.8884e-07,0.5,1,0.25
0.027322,-0.0069203,0.0036292,0.025317,-3.8563e-05,0.00038416,0.0002484,0.0002171,-0.00037019,0.050426,-0.015498,-0.014399,0.0012917,0.0011289,-0.001925,0,0,0,0.025326,0.00048363,-0.00014687,0.012736,0.0085541,0.025164,8.1663e-07,0.55,1,0.25
0.029858,-0.0068854,0.0036323,0.025558,-6.8986e-05,0.00044679,0.00013637,0.00029596,-0.00022705,0.05089,-0.015741,-0.0144,0.00070915,0.001539,-0.0011807,0,0,0,0.025562,0.00059294,-0.00021916,0.012891,0.0086454,0.025386,8.3734e-07,0.6,1,0.25
0.032411,-0.0069322,0.0036698,0.025635,-6.6711e-05,0.0004283,-4.9673e-06,0.00029874,-3.7849e-05,0.051054,-0.015772,-0.014485,-2.583e-05,0.0015534,-0.00019682,0,0,0,0.025637,0.00058092,-0.00022065,0.012929,0.0086656,0.025467,8.4542e-07,0.65,1,0.25
0.034964,-0.0070651,0.003746,0.025543,-3.221e-05,0.00032295,-0.00012243,0.00022527,0.0001369,0.050911,-0.015584,-0.01466,-0.00063663,0.0011714,0.00071187,0,0,0,0.025545,0.0004415,-0.00015299,0.012849,0.0086112,0.025407,8.4062e-07,0.7,1,0.25
0.037502,-0.0072601,0.0038517,0.025336,8.7568e-06,0.00014506,-0.00017883,0.00010475,0.00025084,0.050581,-0.015271,-0.014917,-0.00092991,0.00054468,0.0013044,0,0,0,0.025341,0.00023547,-8.5996e-05,0.012713,0.0084968,0.025268,8.2807e-07,0.75,1,0.25
0.040022,-0.007477,0.0039692,0.0251,2.6989e-05,-7.2754e-05,-0.00017144,-2.23e-05,0.00028739,0.050228,-0.014963,-0.015222,-0.00089151,-0.00011596,0.0014944,0,0,0,0.025105,9.3004e-05,-0.00014374,0.012624,0.0083515,0.025132,8.1498e-07,0.8,1,0.25
0.042525,-0.0076765,0.0040794,0.024904,1.3847e-05,-0.0002894,-0.00012571,-0.00012455,0.00025763,0.049973,-0.014741,-0.015529,-0.00065369,-0.00064768,0.0013397,0,0,0,0.024908,6.1949e-05,-0.00034128,0.012625,0.0082095,0.02505,8.0657e-07,0.85,1,0.25
0.045019,-0.0078312,0.0041673,0.024778,-1.6751e-05,-0.00046778,-7.281e-05,-0.00019035,0.0001863,0.049846,-0.01462,-0.015792,-0.00037861,-0.00098982,0.00096873,0,0,0,0.02478,6.0184e-05,-0.00054671,0.012663,0.0080978,0.025029,8.0376e-07,0.9,1,0.25
0.04751,-0.007927,0.0042232,0.024716,-4.4615e-05,-0.00058287,-6.1898e-05,-0.00022386,0.0001147,0.049808,-0.014569,-0.015969,-0.00032187,-0.001164,0.00059644,0,0,0,0.024717,4.588e-05,-0.00067426,0.012696,0.0080295,0.025039,8.0417e-07,0.95,1,0.25
