"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.046829,0.014768,0.034804,-2.7008e-05,0.010433,-6.1635e-06,0,0,0.063364,-0.027196,0,-3.205e-05,0,0,0,0.034804,-2.7009e-05,0.010433,-0.010139,0.01507,0.030956,9.5783e-07,0.95,0,0
0.047463,0.014775,0.034818,-2.6625e-05,0.010437,-4.9401e-06,0,0,0.063389,-0.027206,0,-2.5689e-05,0,0,0,0.034818,-2.6626e-05,0.010437,-0.0081233,0.015076,0.030968,9.5896e-07,0.96,0,0
0.048097,0.014781,0.034828,-2.6328e-05,0.010441,-3.7105e-06,0,0,0.063408,-0.027214,0,-1.9295e-05,0,0,0,0.034828,-2.6328e-05,0.010441,-0.0060995,0.015081,0.030977,9.5984e-07,0.97,0,0
0.048731,0.014785,0.034836,-2.6116e-05,0.010443,-2.4762e-06,0,0,0.063422,-0.02722,0,-1.2876e-05,0,0,0,0.034836,-2.6117e-05,0.010443,-0.0040697,0.015084,0.030984,9.6047e-07,0.98,0,0
0.049366,0.014788,0.034841,-2.599e-05,0.010444,-1.2389e-06,0,0,0.06343,-0.027223,0,-6.4422e-06,0,0,0,0.034841,-2.599e-05,0.010444,-0.0020358,0.015086,0.030988,9.6085e-07,0.99,0,0
0.05,0.014789,0.034842,-2.5948e-05,0.010445,1.6026e-05,0,0,0.063433,-0.027224,0,8.3333e-05,0,0,0,0.034842,-2.5955e-05,0.010445,0.026333,0.015087,0.030989,9.6098e-07,1,0,0
0,0,0.067416,0.028893,0.028893,0.02105,0,0,0.050081,3.4694e-18,0,0.054729,0,0,0,0.076687,0.019622,0.028893,23.77,0.041734,0.053041,6.8814e-06,0,0.01,0
0.00050081,0.00054729,0.061403,0.0058591,0.020179,0.01311,0,0,0.053592,-0.018616,0,0.034086,0,0,0,0.064342,0.0029202,0.020179,12.635,0.029147,0.054868,5.7398e-06,0.01,0.01,0
0.0010718,0.0010982,0.061896,0.0045848,0.019944,0.0085308,0,0,0.054537,-0.019967,0,0.02218,0,0,0,0.063139,0.003342,0.019944,8.2892,0.028808,0.053465,5.3732e-06,0.02,0.01,0
0.0015915,0.001548,0.05579,0.0023922,0.017455,0.0051136,0,0,0.049836,-0.019581,0,0.013295,0,0,0,0.056275,0.0019069,0.017455,5.4213,0.025212,0.048501,3.8939e-06,0.03,0.01,0
0.0020686,0.0019401,0.051289,0.0013806,0.015801,0.0034337,0,0,0.046134,-0.018746,0,0.0089277,0,0,0,0.051524,0.0011454,0.015801,3.9174,0.022823,0.044882,3.0294e-06,0.04,0.01,0
0.0025142,0.0022888,0.048084,0.0008533,0.014681,0.0024328,0,0,0.043423,-0.017976,0,0.0063254,0,0,0,0.048209,0.00072831,0.014681,2.9409,0.021206,0.042268,2.5016e-06,0.05,0.01,0
0.002937,0.0026046,0.045759,0.00056597,0.013898,0.0018054,0,0,0.04142,-0.017331,0,0.0046939,0,0,0,0.045831,0.00049397,0.013898,2.284,0.020074,0.040341,2.1598e-06,0.06,0.01,0
0.0033426,0.0028941,0.044016,0.00039636,0.013324,0.0013807,0,0,0.0399,-0.016806,0,0.0035899,0,0,0,0.04406,0.0003527,0.013324,1.8112,0.019245,0.038879,1.9248e-06,0.07,0.01,0
