"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.041477,0.011831,0.029005,-2.3423e-05,0.0086944,-1.9771e-05,0,0,0.052807,-0.022666,0,-0.00010281,0,0,0,0.029005,-2.3436e-05,0.0086944,-0.039025,0.012559,0.025799,5.5442e-07,0.84,0,0
0.042005,0.01185,0.029051,-2.2727e-05,0.0087086,-1.8535e-05,0,0,0.052891,-0.022701,0,-9.6383e-05,0,0,0,0.029051,-2.2739e-05,0.0087086,-0.036527,0.012579,0.02584,5.5707e-07,0.85,0,0
0.042535,0.011867,0.029095,-2.2081e-05,0.0087218,-1.7297e-05,0,0,0.05297,-0.022734,0,-8.9942e-05,0,0,0,0.029095,-2.2091e-05,0.0087218,-0.034036,0.012598,0.025878,5.5956e-07,0.86,0,0
0.043065,0.011883,0.029135,-2.1483e-05,0.0087341,-1.6057e-05,0,0,0.053043,-0.022765,0,-8.3496e-05,0,0,0,0.029135,-2.1492e-05,0.0087341,-0.031553,0.012616,0.025913,5.6188e-07,0.87,0,0
0.043596,0.011898,0.029173,-2.0933e-05,0.0087455,-1.4817e-05,0,0,0.05311,-0.022793,0,-7.7047e-05,0,0,0,0.029173,-2.0941e-05,0.0087455,-0.02908,0.012632,0.025946,5.6403e-07,0.88,0,0
0.044127,0.011912,0.029207,-2.043e-05,0.0087559,-1.3577e-05,0,0,0.053172,-0.022819,0,-7.0599e-05,0,0,0,0.029207,-2.0436e-05,0.0087559,-0.026615,0.012648,0.025976,5.6602e-07,0.89,0,0
0.044659,0.011924,0.029238,-1.9973e-05,0.0087655,-1.2337e-05,0,0,0.053229,-0.022842,0,-6.4154e-05,0,0,0,0.029238,-1.9979e-05,0.0087655,-0.02416,0.012661,0.026003,5.6783e-07,0.9,0,0
0.045192,0.011935,0.029267,-1.9562e-05,0.0087741,-1.1099e-05,0,0,0.053281,-0.022864,0,-5.7714e-05,0,0,0,0.029267,-1.9566e-05,0.0087741,-0.021714,0.012674,0.026028,5.6948e-07,0.91,0,0
0.045725,0.011944,0.029292,-1.9196e-05,0.0087818,-9.8613e-06,0,0,0.053326,-0.022883,0,-5.1279e-05,0,0,0,0.029292,-1.9199e-05,0.0087818,-0.019276,0.012685,0.026051,5.7095e-07,0.92,0,0
0.046258,0.011953,0.029314,-1.8874e-05,0.0087887,-8.6251e-06,0,0,0.053367,-0.0229,0,-4.4851e-05,0,0,0,0.029314,-1.8877e-05,0.0087887,-0.016847,0.012695,0.02607,5.7226e-07,0.93,0,0
